label,rep,idx,t_ms,ax,ay,az,gx,gy,gz
1,1,45,901,0.270022,-0.040375,-1.102341,-54.549023,24.581093,9.524453
1,1,46,921,0.275393,-0.034516,-1.087204,-59.049023,18.581093,2.024453
1,1,47,941,0.244143,0.079254,-1.117966,-86.486526,36.206093,3.774453
1,1,48,961,0.277346,0.059234,-0.977829,-94.924026,68.456093,37.461952
1,1,49,981,0.441897,-0.340180,-0.811813,-90.674026,33.081093,9.586953
1,1,50,1001,0.317385,0.013336,-0.868454,-76.049026,14.018594,0.461953
1,1,51,1021,0.377932,-0.086274,-0.851364,-7.736524,11.831094,5.961953
1,1,52,1041,0.361331,-0.032075,-0.859177,27.200977,7.081094,0.399453
1,1,53,1061,0.296389,0.043609,-0.975876,36.325977,-9.231406,-5.538047
1,1,54,1081,0.411135,0.085113,-1.035446,-0.361523,-38.106407,4.086953
1,1,55,1101,0.342288,0.020660,-0.955368,-43.674023,-36.231407,16.461952
1,1,56,1121,0.395510,-0.119477,-0.863571,-71.986526,-18.043907,19.086952
1,1,57,1141,0.400393,-0.200043,-0.765427,-54.799023,-0.043906,16.274452
1,1,58,1161,0.404299,-0.093110,-0.817184,2.200977,-6.293906,2.899453
1,1,59,1181,0.447756,0.041656,-0.817673,19.200977,-18.731407,-1.163047
1,1,60,1201,0.304202,-0.077485,-0.787888,1.138477,-19.168907,-1.663047
1,1,61,1221,0.354983,-0.079438,-0.842087,2.138477,-20.168907,-1.100547
1,1,62,1241,0.401370,-0.070161,-0.821579,-17.924023,-11.106406,24.024452
1,1,63,1261,0.331545,-0.141938,-0.857712,-25.174023,-13.043906,13.711953
1,1,64,1281,0.307131,-0.162446,-0.835251,-14.861524,-7.731406,-8.600547
1,1,65,1301,0.378909,-0.080414,-0.887985,-33.986523,-4.168906,3.211953
1,1,66,1321,0.382327,-0.086762,-0.821579,-38.986523,-1.793906,22.461952
1,1,67,1341,0.353518,-0.094086,-0.824997,-21.111523,-3.793906,2.274453
1,1,68,1361,0.402346,-0.056000,-0.839157,18.638477,2.018594,-4.600547
1,1,69,1381,0.340823,-0.104828,-0.828903,30.388477,-2.106406,-10.100547
1,1,70,1401,0.362307,-0.067719,-0.825485,31.638477,-6.918906,-14.288047
1,1,71,1421,0.418459,0.038726,-0.859177,24.700977,-8.731406,-4.475547
1,1,72,1441,0.378909,0.003570,-0.880661,19.513477,-2.668906,5.024453
1,1,73,1461,0.286624,-0.179536,-0.844528,15.450976,2.768594,-2.725547
1,1,74,1481,0.385256,-0.128266,-0.806442,12.888476,-9.168906,-12.600547
1,1,75,1501,0.355959,-0.077485,-0.844040,27.638477,-17.356407,-20.350548
1,1,76,1521,0.335452,-0.002778,-0.913864,33.950977,-19.981407,-22.475548
1,1,77,1541,0.340334,0.016265,-0.958786,43.825977,-15.918906,-17.350548
1,1,78,1561,0.327151,-0.026215,-0.955368,40.263477,-12.168906,-2.975547
1,1,79,1581,0.331545,-0.078461,-0.954880,27.263477,-13.668906,8.836953
1,1,80,1601,0.351565,-0.071625,-0.968063,23.700977,-13.793906,6.336953
1,1,81,1621,0.315432,-0.064789,-1.008591,13.700976,-9.481406,1.274453
1,1,82,1641,0.358401,-0.072602,-1.026657,1.700977,-3.731406,1.836953
1,1,83,1661,0.361819,-0.026703,-1.013962,-1.736523,4.206094,5.961953
1,1,84,1681,0.364749,-0.027192,-0.989059,-10.236524,11.831094,10.149453
1,1,85,1701,0.360842,-0.074555,-0.952927,-10.361524,14.768594,8.149453
1,1,86,1721,0.362307,-0.066743,-0.927536,-10.299024,12.143594,6.336953
1,1,87,1741,0.391604,-0.063813,-0.907516,-11.549024,7.956094,6.711953
1,1,88,1761,0.375002,-0.064301,-0.911911,-1.236523,4.393594,5.274453
1,1,89,1781,0.358401,-0.045258,-0.927536,2.263477,1.768594,6.024453
1,1,90,1801,0.366213,-0.042817,-0.930954,0.888477,0.393594,8.711953
1,1,91,1821,0.374514,-0.051118,-0.933884,2.075977,-1.793906,9.836953
1,1,92,1841,0.368167,-0.076508,-0.949020,2.388477,-2.168906,10.024453
1,1,93,1861,0.368655,-0.081391,-0.966110,-1.486523,-0.856406,9.586953
1,1,94,1881,0.370608,-0.087250,-0.967087,-5.924024,1.706094,8.961953
1,1,95,1901,0.389651,-0.078950,-0.964645,-10.486524,3.956094,7.086953
1,1,96,1921,0.404788,-0.073578,-0.942673,-11.049024,6.893594,5.899453
1,1,97,1941,0.414065,-0.086274,-0.892380,-13.174024,4.581094,5.711953
1,1,98,1961,0.416506,-0.098481,-0.861130,-4.924024,-6.043906,1.899453
1,1,99,1981,0.385256,-0.069184,-0.942673,3.200977,-11.106406,0.524453
1,2,0,0,0.394045,0.060699,-0.878220,-16.549023,-16.793907,-19.600548
1,2,1,21,0.400393,0.289214,-0.803513,-84.549026,-16.231407,-9.038047
1,2,2,41,0.473635,0.689117,-0.699509,-150.049026,1.768594,5.461953
1,2,3,61,0.764651,1.425445,-0.731735,-46.486523,-32.606407,-25.975548
1,2,4,81,0.633792,1.939117,-0.980759,72.075974,-15.168906,30.399452
1,2,5,101,0.474124,1.987457,-1.136520,113.700974,4.206094,147.461960
1,2,6,121,0.223147,1.489898,-1.058395,121.200974,2.581094,217.899460
1,2,7,141,0.031741,0.765289,-1.199997,160.388474,1.143594,268.336945
1,2,8,161,-0.119626,0.397125,-1.350388,144.388474,21.956093,312.149445
1,2,9,181,-0.161619,0.090972,-1.279587,47.888477,31.268593,360.774445
1,2,10,201,-0.297849,-0.306977,-1.199020,-47.299023,57.643593,414.024445
1,2,11,221,-0.425291,-0.641450,-1.123825,-113.861526,68.206093,441.399445
1,2,12,241,-0.448728,-0.934907,-1.016403,-189.861526,73.706093,461.149445
1,2,13,261,-0.539548,-1.386567,-0.788376,-176.799026,74.643593,483.961945
1,2,14,281,-0.423337,-1.820161,-0.706345,-55.049023,69.018593,450.461945
1,2,15,301,-0.408201,-2.389496,-0.779099,17.700977,51.143593,351.899445
1,2,16,321,-0.246091,-3.373871,-0.854782,-1.799023,42.768593,169.711960
1,2,17,341,0.012698,-3.447114,-0.567673,25.888477,31.456093,-22.850548
1,2,18,361,0.172366,-2.549164,-0.670700,-21.861523,31.268593,-85.100548
1,2,19,381,0.274417,-2.124848,-0.632614,-48.361523,23.331093,-111.600548
1,2,20,401,0.225588,-2.070649,-0.615036,43.763477,-2.418906,-190.350540
1,2,21,421,0.243655,-1.848481,-0.659958,87.263474,-12.043906,-274.350555
1,2,22,441,0.281741,-1.535493,-0.617966,82.200974,-18.481407,-326.600555
1,2,23,461,0.300295,-1.227387,-0.600876,71.200974,-26.668907,-358.975555
1,2,24,481,0.230471,-0.973969,-0.641891,64.825974,-40.981407,-353.600555
1,2,25,501,0.155764,-0.755707,-0.737106,45.888477,-56.668907,-361.913055
1,2,26,521,0.133303,-0.589203,-0.859665,30.325977,-68.481407,-387.663055
1,2,27,541,-0.039548,-0.273286,-0.889938,34.700977,-77.668907,-408.163055
1,2,28,561,-0.020017,0.434722,-0.827438,5.450976,-95.606407,-386.538055
1,2,29,581,0.117678,0.784332,-0.906052,-26.049023,-98.293907,-321.413055
1,2,30,601,0.026370,1.010406,-1.158005,5.950976,-87.481407,-267.225555
1,2,31,621,-0.003904,1.332183,-1.359177,1.263477,-59.231407,-195.538040
1,2,32,641,0.110354,1.371734,-1.428513,-4.986524,-26.543907,-110.850548
1,2,33,661,0.307131,1.120757,-1.355270,-39.486523,11.268594,-4.475547
1,2,34,681,0.370120,0.719390,-1.118942,-86.799026,68.143593,-5.475547
1,2,35,701,0.331545,0.334136,-0.912399,-75.736526,64.456093,7.961953
1,2,36,721,0.392581,0.136382,-0.861130,-67.861526,37.206093,15.024453
1,2,37,741,0.471682,0.050933,-0.759079,-48.486523,29.268593,11.461953
1,2,38,761,0.500491,0.132964,-0.764938,0.888477,0.643594,8.274453
1,2,39,781,0.465823,0.284332,-0.902145,21.700977,-11.668906,47.086952
1,2,40,801,0.355959,0.003082,-0.907028,6.950976,5.518594,53.461952
1,2,41,821,0.382327,-0.174653,-0.832321,-15.424024,6.706094,46.899452
1,2,42,841,0.373049,-0.210297,-0.856247,6.388476,0.393594,22.024452
1,2,43,861,0.368655,-0.102387,-0.894333,14.325976,2.643594,8.586953
1,2,44,881,0.390627,-0.008637,-0.895798,1.200977,12.018594,12.461953
1,2,45,901,0.415042,-0.000336,-0.792282,-14.361524,22.018593,20.961952
1,2,46,921,0.309084,-0.097504,-0.717087,-30.611523,20.081093,19.211952
1,2,47,941,0.389651,-0.067719,-0.780563,-40.924023,24.331093,-6.163047
1,2,48,961,0.529299,0.029937,-0.748825,-31.236523,10.893594,10.586953
1,2,49,981,0.422366,0.038726,-0.762985,25.013477,-3.793906,8.524453
1,2,50,1001,0.399905,-0.096528,-0.795700,29.763477,-3.231406,10.711953
1,2,51,1021,0.430178,-0.138032,-0.805954,20.888477,-4.106406,8.961953
1,2,52,1041,0.422854,-0.138032,-0.842575,8.200976,-4.106406,7.836953
1,2,53,1061,0.421877,-0.118012,-0.885056,0.513477,-0.543906,2.524453
1,2,54,1081,0.413088,-0.101899,-0.919235,0.763477,4.143594,-1.663047
1,2,55,1101,0.420413,-0.076508,-0.903610,-10.299024,12.143594,-0.600547
1,2,56,1121,0.449221,-0.100922,-0.818161,-30.361523,15.393594,4.961953
1,2,57,1141,0.461428,-0.112153,-0.738083,-34.861523,12.831094,4.649453
1,2,58,1161,0.437014,-0.118500,-0.730759,-32.611523,5.768594,3.336953
1,2,59,1181,0.427249,-0.038911,-0.765427,-29.549023,2.518594,3.586953
1,2,60,1201,0.415530,-0.007172,-0.741989,-29.986523,0.518594,12.149453
1,2,61,1221,0.429202,-0.117524,-0.741501,-20.111523,-5.356406,12.836953
1,2,62,1241,0.429690,-0.111176,-0.736618,-7.486524,-7.731406,5.899453
1,2,63,1261,0.434084,-0.101411,-0.771774,-0.674023,-2.418906,2.149453
1,2,64,1281,0.437014,-0.108246,-0.762009,6.450976,0.206094,0.086953
1,2,65,1301,0.437014,-0.120942,-0.755661,5.513476,1.081094,-2.975547
1,2,66,1321,0.436526,-0.135590,-0.760056,9.450976,0.831094,-9.600547
1,2,67,1341,0.431643,-0.109223,-0.780563,18.513477,1.081094,-13.538047
1,2,68,1361,0.432131,-0.098481,-0.796188,19.200977,3.143594,-13.163047
1,2,69,1381,0.435549,-0.109223,-0.780075,16.513477,3.706094,-11.413047
1,2,70,1401,0.432131,-0.097993,-0.759079,12.575976,1.893594,-9.850547
1,2,71,1421,0.427249,-0.088715,-0.754196,6.950976,-2.356406,-8.288047
1,2,72,1441,0.419436,-0.068696,-0.778122,7.950976,-5.731406,-5.538047
1,2,73,1461,0.412600,-0.066254,-0.807419,6.575976,-4.918906,-2.850547
1,2,74,1481,0.411135,-0.071137,-0.816208,2.700977,-1.106406,-2.663047
1,2,75,1501,0.411135,-0.075043,-0.806442,-3.299023,1.331094,-2.725547
1,2,76,1521,0.413088,-0.082856,-0.785446,-3.486523,1.893594,-2.288047
1,2,77,1541,0.414553,-0.093598,-0.793747,-0.486523,2.081094,-2.225547
1,2,78,1561,0.411624,-0.066743,-0.820114,-0.799023,6.518594,-1.600547
1,2,79,1581,0.408694,-0.065766,-0.813766,-5.736524,12.706094,0.336953
1,2,80,1601,0.410647,-0.107270,-0.783005,-2.174023,13.143594,-2.350547
1,2,81,1621,0.406741,-0.095063,-0.768845,6.700976,11.268594,-6.100547
1,2,82,1641,0.407229,-0.074555,-0.765915,7.388476,8.518594,-4.600547
1,2,83,1661,0.414553,-0.087250,-0.738571,5.513476,4.456094,-3.975547
1,2,84,1681,0.407717,-0.086274,-0.751755,7.075976,-1.731406,-4.225547
1,2,85,1701,0.405764,-0.079926,-0.778610,10.138476,-4.043906,-3.850547
1,2,86,1721,0.401370,-0.076508,-0.799118,5.575976,-4.668906,-3.038047
1,2,87,1741,0.399905,-0.066254,-0.816208,3.325977,-3.043906,-2.663047
1,2,88,1761,0.400881,-0.067231,-0.806931,-2.549023,-0.418906,-1.288047
1,2,89,1781,0.401858,-0.081879,-0.788864,-6.674024,-0.231406,-1.850547
1,2,90,1801,0.400881,-0.075532,-0.795700,-3.611523,0.706094,-2.725547
1,2,91,1821,0.401370,-0.075532,-0.789352,-3.111523,1.518594,-2.225547
1,2,92,1841,0.400393,-0.080414,-0.783005,-1.611523,1.018594,-1.600547
1,2,93,1861,0.397952,-0.078461,-0.777634,-1.424023,-0.043906,-0.975547
1,2,94,1881,0.395510,-0.076020,-0.778122,-0.486523,-0.918906,-1.913047
1,2,95,1901,0.395510,-0.066254,-0.788864,0.763477,-0.918906,-1.600547
1,2,96,1921,0.397463,-0.075532,-0.789352,-0.674023,-0.856406,-1.225547
1,2,97,1941,0.397463,-0.075532,-0.789841,-0.611523,-0.606406,-1.038047
1,2,98,1961,0.397463,-0.074555,-0.786911,-0.361523,-0.356406,-0.850547
1,2,99,1981,0.396975,-0.078461,-0.781052,0.513477,-0.543906,-0.350547
1,3,0,0,0.319827,0.232086,-0.554489,-45.424023,-7.918906,-41.600548
1,3,1,21,0.482913,0.991851,-0.531540,33.450977,-59.606407,-68.475548
1,3,2,41,0.632327,2.121246,-0.911911,97.638474,-79.231407,23.961952
1,3,3,61,0.448245,2.295074,-1.376266,73.700974,-27.981407,205.649460
1,3,4,81,0.140139,1.422515,-1.365036,4.388476,13.956094,294.711945
1,3,5,101,0.123538,0.450836,-0.991501,-41.986523,27.331093,324.711945
1,3,6,121,0.081057,-0.238618,-0.843063,-72.924026,28.581093,348.149445
1,3,7,141,0.070803,-0.727875,-0.639938,-68.424026,-9.981406,326.461945
1,3,8,161,0.188479,-0.887543,-0.643845,-27.236523,-29.981407,302.586945
1,3,9,181,0.222170,-0.978364,-0.717087,0.138477,-30.793907,268.211945
1,3,10,201,0.257815,-1.011078,-0.780075,41.325977,-25.231407,227.274460
1,3,11,221,0.236819,-1.069672,-0.827927,50.950977,-3.543906,218.399460
1,3,12,241,0.242678,-1.293793,-0.844040,26.825977,22.081093,217.649460
1,3,13,261,0.260745,-1.535981,-0.877731,6.200976,39.393593,184.024460
1,3,14,281,0.244143,-1.739594,-0.860153,-15.424024,47.831093,159.586960
1,3,15,301,0.333987,-1.934418,-0.799606,-36.049023,45.831093,129.836960
1,3,16,321,0.426760,-2.071137,-0.704880,-30.299023,41.018593,72.024452
1,3,17,341,0.489260,-2.191742,-0.647751,10.700976,30.331093,-12.163047
1,3,18,361,0.541506,-2.171235,-0.612106,42.700977,19.831093,-114.288048
1,3,19,381,0.555178,-1.966157,-0.545212,41.325977,7.331094,-206.475540
1,3,20,401,0.543948,-1.610688,-0.494431,31.763477,-9.793906,-262.975555
1,3,21,421,0.485842,-1.312836,-0.538376,38.888477,-27.606407,-302.663055
1,3,22,441,0.375979,-1.086274,-0.654587,63.200977,-42.418907,-348.038055
1,3,23,461,0.197268,-0.809418,-0.765915,111.200974,-55.356407,-384.913055
1,3,24,481,0.003909,-0.299653,-0.819138,136.388474,-69.168907,-398.913055
1,3,25,501,0.092776,0.246246,-0.808884,71.138474,-89.543907,-364.600555
1,3,26,521,0.207034,0.511871,-0.953415,-32.361523,-95.168907,-286.913055
1,3,27,541,0.118167,0.899566,-1.140915,-89.924026,-81.356407,-200.350540
1,3,28,561,0.185061,1.082183,-1.207321,-114.174026,-56.543907,-114.538048
1,3,29,581,0.269045,0.890777,-1.194138,-77.674026,-18.668907,-56.975548
1,3,30,601,0.284182,0.691558,-1.100388,-36.736523,14.393594,-43.913048
1,3,31,621,0.359866,0.569000,-0.843552,4.388476,77.581093,-113.413048
1,3,32,641,0.371096,0.439605,-0.790817,33.700977,20.706093,-43.163048
1,3,33,661,0.366213,0.279449,-0.907516,39.575977,17.581093,-27.413048
1,3,34,681,0.324709,0.156402,-0.972946,43.075977,27.643593,-29.725548
1,3,35,701,0.332034,0.094390,-0.972458,30.950977,26.768593,-29.163048
1,3,36,721,0.446292,0.212066,-0.893845,29.200977,19.206093,-12.225547
1,3,37,741,0.435549,0.441558,-0.763962,-14.049024,5.706094,33.274452
1,3,38,761,0.208499,-0.102387,-0.846481,-53.799023,21.081093,50.399452
1,3,39,781,0.413577,-0.201996,-0.800095,-20.611523,15.331094,22.586952
1,3,40,801,0.415530,-0.176118,-0.769821,-6.424024,7.893594,8.524453
1,3,41,821,0.376467,-0.114106,-0.787888,-1.361523,1.206094,-3.913047
1,3,42,841,0.370120,-0.001801,-0.792282,1.575977,-0.856406,-7.100547
1,3,43,861,0.347659,0.003082,-0.805466,2.763477,-3.793906,2.024453
1,3,44,881,0.349612,-0.067231,-0.818161,6.200976,-3.231406,2.836953
1,3,45,901,0.333499,-0.073578,-0.824020,13.700976,-4.481406,-4.850547
1,3,46,921,0.332522,-0.035981,-0.855759,12.575976,-4.731406,-5.600547
1,3,47,941,0.336917,-0.028657,-0.875778,8.263476,0.018594,-6.413047
1,3,48,961,0.350100,-0.050141,-0.868942,6.263476,4.706094,-5.225547
1,3,49,981,0.350100,-0.065766,-0.843552,1.700977,4.581094,-4.225547
1,3,50,1001,0.329592,-0.060395,-0.852829,-1.424023,0.956094,-0.163047
1,3,51,1021,0.340823,-0.042817,-0.858200,-7.736524,0.956094,2.524453
1,3,52,1041,0.349612,-0.042817,-0.843552,-7.924024,2.768594,1.961953
1,3,53,1061,0.353030,-0.056489,-0.828415,-5.799024,2.893594,2.024453
1,3,54,1081,0.355471,-0.057465,-0.817184,-2.674023,2.206094,0.086953
1,3,55,1101,0.342776,-0.052582,-0.824020,0.075977,2.018594,-1.850547
1,3,56,1121,0.340334,-0.041840,-0.822067,0.700977,1.956094,-2.600547
1,3,57,1141,0.337893,-0.049653,-0.827927,3.825977,2.143594,-2.600547
1,3,58,1161,0.338381,-0.054536,-0.830856,3.013477,1.831094,-3.538047
1,3,59,1181,0.341311,-0.049164,-0.821091,1.700977,0.456094,-3.850547
1,3,60,1201,0.341311,-0.055024,-0.827438,2.013477,-1.606406,-3.538047
1,3,61,1221,0.332522,-0.050141,-0.842087,1.700977,-3.356406,-2.788047
1,3,62,1241,0.333010,-0.045746,-0.857712,0.263477,-2.293906,-1.538047
1,3,63,1261,0.337405,-0.050629,-0.847458,-3.361523,-0.918906,-0.475547
1,3,64,1281,0.340823,-0.053559,-0.838181,-2.674023,-1.043906,-0.788047
1,3,65,1301,0.342776,-0.046723,-0.842087,-2.299023,-0.418906,-0.975547
1,3,66,1321,0.338381,-0.052094,-0.836716,-2.486523,0.393594,-1.225547
1,3,67,1341,0.341311,-0.043305,-0.830368,-2.486523,0.331094,-1.350547
1,3,68,1361,0.334963,-0.044770,-0.833786,-0.236523,0.706094,-1.100547
1,3,69,1381,0.336917,-0.048188,-0.830856,-0.986523,0.768594,-0.725547
1,3,70,1401,0.336917,-0.047211,-0.831833,1.013477,-0.043906,-0.225547
1,3,71,1421,0.338870,-0.054047,-0.845993,-0.049023,0.518594,-0.163047
1,3,72,1441,0.337405,-0.048676,-0.835739,-3.236523,0.456094,0.336953
1,3,73,1461,0.334475,-0.046235,-0.842087,-2.361523,0.706094,0.399453
1,3,74,1481,0.336917,-0.050141,-0.843063,-5.236524,1.768594,0.399453
1,3,75,1501,0.336917,-0.051606,-0.827927,-6.174024,2.081094,1.149453
1,3,76,1521,0.333987,-0.051606,-0.820114,-5.111524,1.581094,0.399453
1,3,77,1541,0.333987,-0.046723,-0.818649,-3.736523,1.706094,-0.475547
1,3,78,1561,0.334963,-0.049653,-0.813766,-2.861523,0.831094,-0.663047
1,3,79,1581,0.333987,-0.046723,-0.813766,-0.674023,-0.918906,-0.475547
1,3,80,1601,0.333987,-0.047700,-0.817673,1.200977,-1.418906,-0.538047
1,3,81,1621,0.334475,-0.048676,-0.818161,2.325977,-1.731406,-0.350547
1,3,82,1641,0.335940,-0.050629,-0.826462,2.325977,-1.981406,-0.350547
1,3,83,1661,0.334475,-0.050141,-0.832809,2.825977,-1.293906,-0.538047
1,3,84,1681,0.335940,-0.055512,-0.832809,1.200977,-0.918906,-1.100547
1,3,85,1701,0.337405,-0.049164,-0.832809,0.888477,-1.043906,-0.975547
1,3,86,1721,0.337405,-0.046723,-0.831833,-0.111523,-0.793906,-0.100547
1,3,87,1741,0.337405,-0.055024,-0.831833,-0.236523,-0.981406,0.274453
1,3,88,1761,0.336428,-0.050141,-0.835739,-0.736523,-0.481406,0.024453
1,3,89,1781,0.335452,-0.048188,-0.831833,-1.049023,0.206094,0.336953
1,3,90,1801,0.334475,-0.050141,-0.826950,-1.111523,0.643594,-0.038047
1,3,91,1821,0.334475,-0.052582,-0.818649,-0.611523,0.268594,-0.225547
1,3,92,1841,0.333987,-0.050141,-0.824509,-0.174023,-0.293906,-0.100547
1,3,93,1861,0.334475,-0.046723,-0.823044,0.263477,0.081094,-0.538047
1,3,94,1881,0.334475,-0.046723,-0.818649,0.513477,-0.418906,-0.475547
1,3,95,1901,0.333987,-0.048188,-0.827438,2.325977,-0.543906,-0.350547
1,3,96,1921,0.334963,-0.048188,-0.831833,1.325977,-0.231406,-0.350547
1,3,97,1941,0.334475,-0.049653,-0.830368,0.638477,0.206094,-0.475547
1,3,98,1961,0.334475,-0.050629,-0.831345,0.138477,0.331094,-0.600547
1,3,99,1981,0.335452,-0.049164,-0.829391,-0.049023,0.268594,-0.413047
1,4,0,0,0.260256,2.161773,-1.366013,-10.611524,-2.981406,199.149460
1,4,1,21,0.274905,1.528961,-1.129684,-93.549026,26.893593,285.086945
1,4,2,41,0.356448,0.929839,-0.706833,-84.111526,15.893594,319.461945
1,4,3,61,0.336917,0.223297,-0.522263,-2.174023,-21.731407,333.586945
1,4,4,81,0.262209,-0.407563,-0.591599,105.263474,-40.043907,311.899445
1,4,5,101,0.173831,-0.771332,-0.735153,133.700974,-32.918907,282.274445
1,4,6,121,0.121096,-0.972016,-0.808884,87.575974,-17.293907,258.961945
1,4,7,141,0.169924,-1.142914,-0.825485,34.513477,-0.731406,249.899460
1,4,8,161,0.180667,-1.361176,-0.893845,-18.924023,17.956093,239.649460
1,4,9,181,0.228518,-1.525727,-0.872849,-65.924026,42.393593,221.086960
1,4,10,201,0.350588,-1.643403,-0.744431,-55.174023,46.893593,165.461960
1,4,11,221,0.432620,-1.701508,-0.768845,-16.361523,29.331093,143.649460
1,4,12,241,0.421389,-1.765473,-0.772751,-0.986523,31.518593,96.399452
1,4,13,261,0.460940,-1.850434,-0.755173,17.388477,26.456093,34.211952
1,4,14,281,0.453127,-1.892914,-0.772263,19.200977,22.143593,-19.850548
1,4,15,301,0.457034,-1.973969,-0.788864,13.700976,24.206093,-80.788048
1,4,16,321,0.512698,-1.900727,-0.715622,16.138477,24.268593,-161.663040
1,4,17,341,0.525393,-1.673676,-0.641403,25.513477,16.956093,-231.600540
1,4,18,361,0.468752,-1.430024,-0.616013,43.075977,7.581094,-280.725555
1,4,19,381,0.363284,-1.148774,-0.545212,53.325977,-14.106406,-327.288055
1,4,20,401,0.262698,-0.772309,-0.519821,39.513477,-44.356407,-356.475555
1,4,21,421,0.145022,-0.411957,-0.643845,13.075976,-59.981407,-361.725555
1,4,22,441,0.067874,0.086089,-0.700485,-11.674024,-73.481407,-344.788055
1,4,23,461,0.168948,0.633453,-0.805466,-36.111523,-67.543907,-297.725555
1,4,24,481,0.231936,0.912261,-0.972458,-32.049023,-52.918907,-226.350540
1,4,25,501,0.281741,1.104156,-1.182907,7.763476,-29.606407,-146.663040
1,4,26,521,0.245608,1.057769,-1.200974,-16.549023,2.706094,-75.225548
1,4,27,541,0.359866,0.844390,-0.985641,-69.236526,15.018594,-23.350548
1,4,28,561,0.507327,0.569488,-0.804977,-69.549026,26.081093,-17.850548
1,4,29,581,0.446780,0.342437,-0.713181,-0.611523,40.831093,-46.350548
1,4,30,601,0.421877,0.186675,-0.839645,37.950977,9.643594,-10.413047
1,4,31,621,0.407229,0.014800,-0.863571,42.638477,20.456093,-9.350547
1,4,32,641,0.388674,-0.123383,-0.819626,54.763477,16.768593,-19.538048
