label,rep,idx,t_ms,ax,ay,az,gx,gy,gz
1,1,75,1501,0.511805,0.545328,-1.410495,-22.524961,-132.659058,-79.373947
1,1,76,1521,0.338953,0.547770,-1.268893,1.412539,-114.096565,-47.748947
1,1,77,1541,0.464930,0.812907,-1.257175,63.037540,-114.471565,-23.748945
1,1,78,1561,0.415613,0.602457,-1.421237,362.475037,-107.284065,-5.748945
1,1,79,1581,0.393641,-0.114828,-1.397311,326.037537,-79.346565,-24.623945
1,1,80,1601,0.595789,-0.033285,-1.301608,170.725037,-12.596562,-9.186445
1,1,81,1621,0.579188,-0.006918,-1.220065,74.975037,-31.909061,0.188555
1,1,82,1641,0.258875,-0.160238,-0.679050,-36.649960,-63.534061,4.501055
1,1,83,1661,0.320399,0.188883,-1.113132,-132.462463,-84.159065,4.438555
1,1,84,1681,0.258875,0.294840,-1.361179,70.725037,-87.721565,64.751053
1,1,85,1701,0.136805,0.131266,-1.302585,116.725037,-34.346561,102.938553
1,1,86,1721,0.068934,0.108317,-1.575046,24.850039,-53.784061,143.313553
1,1,87,1741,0.151453,0.184489,-1.410495,12.975039,-29.909061,168.376053
1,1,88,1761,0.287684,-0.038168,-1.108249,100.975037,29.215939,164.126053
1,1,89,1781,0.227625,-0.283773,-0.855319,67.475037,35.215939,144.501053
1,1,90,1801,0.004481,-0.350668,-0.889499,172.600037,42.965939,119.188553
1,1,91,1821,0.375574,-0.463949,-1.197116,255.475037,33.090939,123.751053
1,1,92,1841,0.726160,-0.785238,-1.174655,246.912537,90.840935,50.001053
1,1,93,1861,0.501551,-0.727133,-0.811862,215.725037,48.153439,-17.186445
1,1,94,1881,0.426356,-0.445883,-0.711276,129.537537,7.840938,-37.623947
1,1,95,1901,0.262781,-0.218343,-0.560886,63.537540,-49.159061,-18.936445
1,1,96,1921,0.121668,-0.091879,-0.477878,-14.962461,-143.096558,26.063555
1,1,97,1941,0.264246,-0.130453,-0.533054,-137.587463,-75.659065,68.188553
1,1,98,1961,0.424402,-0.361898,-0.556491,-146.962463,-27.346561,43.751053
1,1,99,1981,0.291102,-0.315511,-0.459811,-138.649963,-11.721562,2.626055
1,2,0,0,0.087000,0.033121,-0.977878,-62.899960,-10.284062,-20.061445
1,2,1,21,0.076258,0.058024,-0.947604,-57.274960,-11.784062,-12.436445
1,2,2,41,0.122645,0.020426,-1.010593,-60.399960,-9.409062,-11.248945
1,2,3,61,0.110926,0.041910,-1.048190,-64.149963,-19.346561,-12.561445
1,2,4,81,0.120692,0.029215,-1.086276,-54.899960,-19.659061,-17.186445
1,2,5,101,0.122156,0.034098,-1.075534,-44.587460,-10.221562,-24.186445
1,2,6,121,0.090906,0.062906,-1.005710,-29.649961,-3.096562,-28.123945
1,2,7,141,0.099207,0.079020,-0.993015,-19.774961,0.278438,-30.873945
1,2,8,161,0.122645,0.123942,-1.031589,-16.899961,10.715938,-32.311447
1,2,9,181,0.114832,0.162516,-1.047702,-13.837461,12.215938,-28.373945
1,2,10,201,0.101160,0.154703,-1.008151,-15.337461,6.403438,-21.186445
1,2,11,221,0.109461,0.150309,-0.995944,-13.024961,-1.096562,-13.873945
1,2,12,241,0.126551,0.110758,-1.003757,-12.149961,-1.534062,-11.436445
1,2,13,261,0.110438,0.073160,-1.039401,-21.962461,-0.034062,-15.498945
1,2,14,281,0.119227,0.093668,-1.121921,-33.774960,-2.346562,-21.436445
1,2,15,301,0.088465,0.122477,-1.078464,-40.337460,-3.034062,-19.998945
1,2,16,321,0.101649,0.123453,-1.033054,-34.524960,-1.346562,-15.748945
1,2,17,341,0.127527,0.104410,-1.004245,-29.649961,-0.596562,-14.873945
1,2,18,361,0.120692,0.093180,-0.960300,-24.212461,-2.159062,-15.936445
1,2,19,381,0.116297,0.108317,-0.951022,-15.587461,-4.909062,-16.373945
1,2,20,401,0.098719,0.130778,-0.924655,1.287539,2.590938,-16.248945
1,2,21,421,0.078211,0.221598,-0.912936,-0.524961,0.965938,-13.811445
1,2,22,441,0.108484,0.199625,-0.900729,3.100039,0.903438,-6.998945
1,2,23,461,0.089442,0.197672,-0.880710,4.100039,-1.721562,-2.686445
1,2,24,481,0.130945,0.190836,-0.926608,6.162539,0.090938,-4.311445
1,2,25,501,0.128992,0.203532,-0.913913,11.287539,1.153438,0.126055
1,2,26,521,0.113367,0.179117,-0.896823,16.975039,2.403438,3.626055
1,2,27,541,0.105067,0.164469,-0.934421,5.975039,-6.971562,2.626055
1,2,28,561,0.098231,0.176676,-0.970554,0.100039,-6.596562,1.876055
1,2,29,581,0.089930,0.170328,-0.990085,-1.837461,-4.409062,1.188555
1,2,30,601,0.077234,0.164469,-1.000339,-7.899961,-5.784062,-3.061445
1,2,31,621,0.027918,0.184489,-1.006198,-10.337461,-6.284062,-4.373945
1,2,32,641,0.026942,0.172282,-1.042331,-7.399961,-2.221562,-4.373945
1,2,33,661,0.028895,0.155192,-1.027194,-5.212461,-3.034062,-2.123945
1,2,34,681,0.015223,0.142008,-0.987643,-2.274961,-4.721562,-3.623945
1,2,35,701,0.041102,0.143473,-0.985690,-2.462461,-2.596562,-3.811445
1,2,36,721,0.056727,0.128336,-0.963229,-2.587461,-0.221562,-3.936445
1,2,37,741,0.056727,0.136149,-0.938815,0.225039,-2.971562,-2.498945
1,2,38,761,0.064051,0.133707,-0.925143,3.350039,-5.409062,-2.373945
1,2,39,781,0.084070,0.129801,-0.923190,9.225039,-8.221562,-4.186445
1,2,40,801,0.082117,0.127360,-0.922702,7.225039,-10.534062,-6.623945
1,2,41,821,0.102625,0.123942,-0.973483,-12.462461,-10.471562,8.438555
1,2,42,841,0.065516,0.164957,-0.932956,-45.149960,67.278435,21.001055
1,2,43,861,0.066004,0.217692,-0.819186,-12.712461,97.028435,2.563555
1,2,44,881,0.146570,0.205485,-0.922702,21.350039,36.840939,-22.748945
1,2,45,901,0.141199,0.309489,-1.249851,-12.399961,-19.846561,-33.498947
1,2,46,921,0.205164,0.362711,-1.649265,-51.149960,22.340939,-28.436445
1,2,47,941,0.333582,0.356364,-1.979343,-67.024963,133.840942,-0.748945
1,2,48,961,0.223231,0.641032,-2.097018,24.912539,268.903442,47.313553
1,2,49,981,0.272059,0.640543,-2.138034,89.287537,326.465942,79.376053
1,2,50,1001,0.469813,0.467203,-2.206393,39.475040,355.153442,68.188553
1,2,51,1021,0.622645,0.521891,-2.040378,-15.337461,371.090942,51.813553
1,2,52,1041,0.501063,0.349039,-1.731296,-62.649960,378.278442,40.313553
1,2,53,1061,0.406824,0.274821,-1.302585,-109.087463,403.215942,38.376053
1,2,54,1081,0.319910,0.349528,-0.976413,-34.774960,375.840942,76.626053
1,2,55,1101,0.429774,0.086344,-0.948093,-13.837461,316.465942,68.376053
1,2,56,1121,0.576258,0.037516,-0.846530,-28.899961,283.965942,35.813553
1,2,57,1141,0.506434,0.131754,-0.704440,-44.337460,248.840942,31.313555
1,2,58,1161,0.270594,0.057535,-0.483737,-41.212460,264.090942,49.626053
1,2,59,1181,0.168055,-0.000570,-0.349460,-49.212460,291.340942,67.001053
1,2,60,1201,0.302820,-0.050863,-0.304538,-48.399960,279.903442,60.438553
1,2,61,1221,0.313563,-0.040121,-0.232761,-53.149960,238.778442,50.626053
1,2,62,1241,0.224695,-0.019125,-0.177585,-38.712460,192.465942,43.188553
1,2,63,1261,0.168543,-0.133383,0.008939,-59.837460,174.653442,51.126053
1,2,64,1281,0.069910,-0.270101,0.425442,-117.837463,243.215942,40.626053
1,2,65,1301,-0.118078,-0.213949,0.667142,-146.024963,297.465942,24.001055
1,2,66,1321,-0.116613,-0.217855,1.019192,-122.649963,295.965942,47.876053
1,2,67,1341,-0.125402,-0.343832,1.334622,-74.462463,263.278442,69.126053
1,2,68,1361,-0.073644,-0.448812,1.778958,4.037539,183.715942,78.688553
1,2,69,1381,0.070887,-0.546468,2.572903,28.475039,98.153435,53.813553
1,2,70,1401,0.020106,-0.572347,2.615384,75.225037,-45.284061,15.001055
1,2,71,1421,0.050867,-0.549886,1.751126,116.537537,-140.721558,9.938555
1,2,72,1441,0.080652,-0.433676,1.135892,90.787537,-171.596558,-16.748945
1,2,73,1461,0.085535,-0.332601,1.005032,55.975040,-193.409058,-42.123947
1,2,74,1481,0.067957,-0.246664,0.964993,43.100040,-232.159058,-49.061447
1,2,75,1501,0.052332,-0.224691,0.829251,41.162540,-267.159058,-53.998947
1,2,76,1521,0.057703,-0.215414,0.631009,49.475040,-293.346558,-63.061447
1,2,77,1541,0.029871,-0.177816,0.443509,44.537540,-331.721558,-72.811447
1,2,78,1561,-0.038976,-0.136312,0.273099,33.350040,-381.284058,-90.498947
1,2,79,1581,-0.039953,-0.097738,0.085599,23.037539,-414.346558,-105.498947
1,2,80,1601,-0.135168,-0.021566,-0.070163,18.850039,-446.159058,-128.061447
1,2,81,1621,-0.342687,0.053141,-0.257663,15.975039,-493.221558,-134.123947
1,2,82,1641,-0.427648,0.016031,-0.947116,67.162537,-520.471558,-139.311447
1,2,83,1661,-0.220129,0.062906,-1.817722,203.287537,-400.971558,-121.936447
1,2,84,1681,0.046473,0.219157,-2.406101,231.537537,-258.159058,-81.936447
1,2,85,1701,0.091883,0.457926,-2.252780,41.475040,-269.784058,-58.936447
1,2,86,1721,0.057703,0.706461,-1.982761,-136.899963,-347.659058,-60.623947
1,2,87,1741,0.074793,0.903727,-1.948093,-141.774963,-292.784058,-48.561447
1,2,88,1761,0.183680,0.990153,-1.962741,15.475039,-156.784058,-21.248945
1,2,89,1781,0.263758,0.817789,-1.728366,113.975037,-52.596561,37.251053
1,2,90,1801,0.373621,0.421305,-1.400241,104.287537,-2.846562,63.813553
1,2,91,1821,0.342860,0.187418,-1.090671,65.162537,-20.846561,53.376053
1,2,92,1841,0.441004,0.129313,-0.980319,31.975039,-77.034065,51.688553
1,2,93,1861,0.460535,0.135172,-0.978854,14.912539,-94.784065,47.501053
1,2,94,1881,0.695399,0.079996,-1.587741,-48.087460,-85.034065,-10.373945
1,2,95,1901,0.469324,0.163004,-2.633151,-89.024963,2.903438,-42.436447
1,2,96,1921,0.155848,0.043864,-1.243503,161.287537,99.840935,142.626053
1,2,97,1941,0.503992,-0.269125,-0.432956,102.475037,38.090939,134.438553
1,2,98,1961,0.225672,-0.204183,-0.306491,109.162537,-75.221565,101.688553
1,2,99,1981,0.339442,-0.226644,-0.761081,90.787537,-109.846565,28.251055
1,3,0,0,0.112391,-0.128500,-1.237155,-43.399960,15.528438,-1.686445
1,3,1,21,0.030848,-0.107504,-1.364108,-61.649960,46.215939,6.626055
1,3,2,41,0.052332,-0.152426,-1.449558,-59.712460,65.778435,10.563555
1,3,3,61,0.176844,-0.126058,-2.116550,-13.462461,61.465939,-48.248947
1,3,4,81,0.063563,0.133219,-2.222018,5.037539,128.653442,-44.686447
1,3,5,101,0.054774,0.307047,-1.953952,11.225039,164.403442,-14.811445
1,3,6,121,0.084070,0.261637,-1.785007,13.662539,201.528442,0.688555
1,3,7,141,0.064051,0.061442,-1.639011,-18.524961,239.590942,2.313555
1,3,8,161,0.086512,0.079996,-1.318698,-48.587460,329.778442,3.563555
1,3,9,181,0.069422,0.103434,-1.401706,-14.399961,262.903442,2.751055
1,3,10,201,0.066004,0.137614,-1.617038,-45.212460,245.340942,12.438555
1,3,11,221,0.103113,0.079020,-1.470065,-65.337463,299.465942,10.626055
1,3,12,241,0.043055,0.023844,-1.024265,-72.837463,331.153442,9.188555
1,3,13,261,-0.139562,0.024821,-0.524265,-52.337460,351.778442,27.563555
1,3,14,281,-0.162512,0.001871,-0.225925,-26.649961,368.715942,44.626053
1,3,15,301,0.022059,-0.036215,-0.027683,-4.712461,350.840942,50.626053
1,3,16,321,0.205164,-0.043539,0.127591,-1.462461,303.028442,44.188553
1,3,17,341,0.454188,-0.032797,0.164700,-10.212461,241.840942,29.563555
1,3,18,361,0.606043,-0.007406,0.145657,-29.649961,208.465942,37.813553
1,3,19,381,0.711512,-0.074301,0.165677,-52.837460,209.840942,28.313555
1,3,20,401,0.712977,-0.163656,0.214017,-59.962460,209.278442,15.063555
1,3,21,421,0.637781,-0.206136,0.315091,-51.462460,223.403442,11.126055
1,3,22,441,0.566004,-0.194418,0.604642,-19.774961,249.465942,9.376055
1,3,23,461,0.377527,-0.134359,0.951321,13.162539,253.590942,18.813555
1,3,24,481,0.331629,-0.104574,1.403470,28.412539,211.715942,24.313555
1,3,25,501,0.350672,-0.062094,1.741360,20.162539,131.965942,14.126055
1,3,26,521,0.460047,-0.050863,1.760403,22.725039,25.465939,0.126055
1,3,27,541,0.545985,-0.028402,1.477689,30.162539,-50.409061,-8.686445
1,3,28,561,0.636317,0.001383,1.093899,30.350039,-98.221565,-11.936445
1,3,29,581,0.713953,0.033121,0.843411,26.787539,-130.659058,-14.498945
1,3,30,601,0.744227,0.029215,0.644192,29.662539,-148.596558,-16.936445
1,3,31,621,0.730555,0.034098,0.523587,22.412539,-132.909058,-20.623945
1,3,32,641,0.685633,0.070231,0.554349,9.350039,-118.159065,-19.061445
1,3,33,661,0.601649,0.122477,0.655911,7.225039,-114.784065,-7.311445
1,3,34,681,0.551844,0.105875,0.735501,20.225039,-123.846565,7.813555
1,3,35,701,0.546473,0.022379,0.700833,24.787539,-163.534058,15.813555
1,3,36,721,0.534266,-0.042562,0.581692,12.662539,-203.784058,10.813555
1,3,37,741,0.499110,-0.071371,0.463528,0.725039,-235.721558,-3.248945
1,3,38,761,0.455652,-0.100179,0.278958,-11.212461,-270.659058,-22.186445
1,3,39,781,0.387781,-0.072347,0.087064,-10.337461,-302.346558,-39.561447
1,3,40,801,0.321863,-0.038168,-0.135104,-8.024961,-328.221558,-54.498947
1,3,41,821,0.271570,0.011149,-0.325534,1.350039,-337.471558,-63.748947
1,3,42,841,0.157801,0.039469,-0.608249,20.787539,-344.284058,-62.936447
1,3,43,861,0.121180,0.032633,-1.052585,52.662540,-341.909058,-62.123947
1,3,44,881,0.177820,0.035563,-1.437839,71.850037,-304.846558,-71.436447
1,3,45,901,0.189051,0.174235,-1.742526,12.037539,-268.846558,-62.623947
1,3,46,921,0.267176,0.406168,-1.785983,-55.649960,-247.721558,-39.248947
1,3,47,941,0.320887,0.440348,-1.767429,-85.649963,-193.534058,-17.811445
1,3,48,961,0.314051,0.406657,-1.612643,-81.337463,-144.034058,-4.123945
1,3,49,981,0.271570,0.426188,-1.585300,-67.087463,-124.784065,3.063555
1,3,50,1001,0.320887,0.455973,-1.551120,-29.462461,-112.471565,3.251055
1,3,51,1021,0.342371,0.532145,-1.529636,26.912539,-103.596565,16.001055
1,3,52,1041,0.377039,0.454996,-1.421726,64.287537,-44.346561,36.251053
1,3,53,1061,0.378992,0.288492,-1.179538,68.975037,-21.409061,48.813553
1,3,54,1081,0.339442,0.160074,-0.900729,67.975037,-22.159061,41.688553
1,3,55,1101,0.277430,0.091227,-0.820163,62.912540,-46.471561,35.438553
1,3,56,1121,0.314539,0.023356,-1.008640,41.975040,-61.784061,19.563555
1,3,57,1141,0.306727,0.042887,-1.049167,12.662539,-53.346561,8.876055
1,3,58,1161,0.251063,0.128336,-0.937839,8.100039,-43.409061,10.251055
1,3,59,1181,0.208582,0.137125,-0.788425,18.037539,-52.971561,16.626055
1,3,60,1201,0.201746,0.030680,-0.782565,32.725040,-65.159065,15.688555
1,3,61,1221,0.202234,-0.050863,-0.956393,30.662539,-62.659061,2.563555
1,3,62,1241,0.185633,-0.011801,-1.046237,2.412539,-52.346561,-8.186445
1,3,63,1261,0.328211,-0.033285,-1.522800,-29.649961,-69.659065,-68.186447
1,3,64,1281,0.094813,0.184000,-2.127780,57.787540,-43.721561,-39.998947
1,3,65,1301,0.130945,0.132731,-1.266940,106.100037,82.903435,44.563553
1,3,66,1321,0.197352,-0.044027,-0.524753,27.912539,17.403439,36.938553
1,3,67,1341,0.219813,-0.135824,-0.600925,-21.024961,-45.659061,1.626055
1,3,68,1361,0.203699,-0.056722,-1.047214,-18.024961,-41.284061,-21.498945
1,3,69,1381,0.159266,0.043375,-1.237155,3.412539,-7.909062,-21.123945
1,3,70,1401,0.127527,0.062906,-1.121921,2.412539,19.840939,-8.436445
1,3,71,1421,0.136317,0.038004,-0.938815,2.850039,8.028438,-3.873945
1,3,72,1441,0.144129,0.017496,-0.957370,-0.899961,-4.471562,-8.061445
1,3,73,1461,0.157313,0.040446,-0.996433,-7.462461,-3.784062,-8.498945
1,3,74,1481,0.161219,0.062418,-1.039401,-9.899961,1.278438,-9.186445
1,3,75,1501,0.140223,0.088297,-1.032077,-10.337461,3.778438,-2.998945
1,3,76,1521,0.154383,0.099039,-0.993503,-2.774961,6.403438,2.126055
1,3,77,1541,0.166590,0.070719,-0.949558,15.350039,7.653438,7.563555
1,3,78,1561,0.166102,0.038981,-0.992038,11.287539,6.028438,0.501055
1,3,79,1581,0.149988,0.045328,-1.002292,10.350039,0.778438,3.751055
1,3,80,1601,0.166102,0.023356,-1.014499,10.725039,1.903438,6.813555
1,3,81,1621,0.180262,-0.004476,-0.996921,11.725039,4.403438,7.001055
1,3,82,1641,0.169520,0.007242,-1.018893,-1.087461,7.715938,3.126055
1,3,83,1661,0.155359,0.017985,-0.989108,-0.712461,7.153438,4.251055
1,3,84,1681,0.163660,0.032145,-0.985202,2.850039,1.528438,3.876055
1,3,85,1701,0.163172,0.047770,-1.001804,1.225039,-0.471562,5.438555
1,3,86,1721,0.170496,0.029215,-0.992038,2.912539,-1.346562,7.313555
1,3,87,1741,0.169520,0.008219,-0.992526,4.412539,-1.409062,7.063555
1,3,88,1761,0.188563,-0.004476,-0.992526,1.725039,1.090938,4.501055
1,3,89,1781,0.183192,-0.002035,-0.993015,2.287539,2.840938,-0.311445
1,3,90,1801,0.169520,0.024332,-0.991550,0.162539,3.215938,-0.436445
1,3,91,1821,0.176844,0.032633,-0.982761,1.662539,1.590938,0.876055
1,3,92,1841,0.181727,0.016031,-0.994968,2.850039,0.028438,0.938555
1,3,93,1861,0.180262,0.002848,-1.009616,1.725039,0.215938,0.126055
1,3,94,1881,0.177820,0.003824,-0.996433,0.100039,2.153438,-0.561445
1,3,95,1901,0.178309,0.008219,-0.991061,-0.587461,0.840938,-1.311445
1,3,96,1921,0.176844,0.017985,-0.998386,0.600039,0.215938,-1.561445
1,3,97,1941,0.177820,0.007242,-0.992038,0.162539,0.340938,-1.561445
1,3,98,1961,0.186609,0.006266,-0.996433,-0.587461,0.278438,-3.686445
1,3,99,1981,0.174402,0.030192,-0.993503,0.225039,1.840938,-2.311445
1,4,0,0,0.138270,-0.042562,-1.132663,-31.649961,6.403438,-1.561445
1,4,1,21,0.104090,-0.036703,-1.273776,-47.274960,21.528439,1.813555
1,4,2,41,0.130457,-0.036215,-1.299167,-60.024960,25.778439,-4.811445
1,4,3,61,0.245692,-0.028402,-1.809421,-13.837461,23.653439,-27.623945
1,4,4,81,0.179285,0.122477,-1.870456,23.912539,95.653435,-26.311445
1,4,5,101,0.209070,0.272379,-1.839206,72.537537,128.340942,-11.373945
1,4,6,121,0.221766,0.158610,-1.812351,78.350037,163.778442,-5.373945
1,4,7,141,0.191981,0.097086,-1.630222,10.350039,233.340942,-5.748945
1,4,8,161,0.277918,0.037516,-1.440280,-22.212461,209.590942,-7.686445
1,4,9,181,0.203211,0.019938,-1.353854,-56.149960,146.215942,-3.436445
1,4,10,201,0.184656,0.011149,-1.298190,-73.462463,144.903442,-4.373945
1,4,11,221,0.239832,0.034098,-1.137546,-66.399963,194.028442,-9.373945
1,4,12,241,0.139246,0.089274,-0.889987,-23.962461,225.028442,-3.498945
1,4,13,261,0.085535,0.095621,-0.732761,12.787539,223.153442,15.251055
1,4,14,281,0.189051,0.066813,-0.687839,13.662539,236.715942,20.251055
1,4,15,301,0.282313,0.050699,-0.578464,11.350039,249.715942,15.813555
1,4,16,321,0.329188,0.028727,-0.538425,3.975039,225.090942,17.876055
1,4,17,341,0.438074,0.017985,-0.589206,-11.962461,219.653442,16.126055
1,4,18,361,0.486414,0.047281,-0.558933,-29.149961,229.403442,15.751055
1,4,19,381,0.545496,0.014078,-0.531101,-37.399960,240.653442,14.313555
1,4,20,401,0.561121,0.022867,-0.416843,-49.024960,253.340942,16.063555
1,4,21,421,0.522547,-0.002523,-0.299167,-51.962460,275.903442,22.688555
1,4,22,441,0.485438,-0.027914,-0.113620,-54.149960,317.340942,28.813555
1,4,23,461,0.341395,-0.028890,0.282376,-52.774960,358.465942,34.938553
1,4,24,481,0.215418,-0.047933,0.744778,-39.774960,373.215942,38.501053
1,4,25,501,0.137781,-0.069418,1.344876,-12.212461,353.840942,42.626053
1,4,26,521,0.103113,-0.010824,2.001614,39.662540,255.215942,49.813553
1,4,27,541,0.266688,-0.012289,2.280911,97.662537,82.653435,55.813553
1,4,28,561,0.607508,-0.126547,2.090482,88.975037,-38.409061,37.751053
1,4,29,581,0.643641,-0.145101,1.441067,38.725040,-97.409065,9.188555
1,4,30,601,0.682215,-0.141195,0.964017,4.600039,-153.221558,-3.311445
1,4,31,621,0.806238,-0.117269,0.683743,-18.337461,-173.346558,-22.623945
1,4,32,641,0.791590,-0.063070,0.490384,-18.399961,-168.096558,-39.811447
1,4,33,661,0.764246,0.018961,0.402493,-17.024961,-154.159058,-47.186447
1,4,34,681,0.743250,0.095133,0.384915,-17.649961,-143.596558,-47.311447
1,4,35,701,0.713465,0.171305,0.415677,-14.087461,-132.596558,-38.498947
1,4,36,721,0.700770,0.184000,0.464993,-12.024961,-132.784058,-24.873945
1,4,37,741,0.678309,0.161539,0.473294,-0.587461,-152.909058,-10.498945
1,4,38,761,0.681727,0.098551,0.385403,14.975039,-182.971558,-0.373945
